0.89384;0.30887;0.92778;0.36916;0.47794;
2.1733;2.64381;10.2124;-8.15923;0.41422;
-21.4281;-20.5514;35.7695;-71.9917;0.97764;
-14.8572;-14.1911;15.2061;-35.3435;0.55737;
7.15201;8.05358;-205.116;259.071;0.65783;
15.1794;15.1928;10.496;4.03281;0.03136;
0.869317;1.52805;-0.536236;1.98095;0.3307;
33.2149;32.8472;23.885;5.11321;0.78043;
